QuantitySold,PricePercent,StartingBidPercent,SellerClosePercent,AvgPrice,AuctionCount,AuctionSaleCount,SellerAuctionCount,AuctionMedianPrice
0,1.7415,1.7415,0.092465753,51.6793,1586,447,292,36
1,0.9968,0.0005,0.047619048,18.4273,583,291,21,12.26
1,0.5421,0.5421,0.571428571,18.4273,583,291,140,12.26
0,0.0981,0.0981,0.104218362,4.99,4,1,403,4.99
1,1,1,0.224489796,5,1,1,49,5
1,1.1051,0.115,0.885057471,86.8692,607,252,1740,74.49
0,1.0609,1.0609,0.135531136,4.7126,593,190,273,2.82
0,0.4837,0.4837,0.064516129,51.6793,1586,447,62,36
1,0.7933,0.4837,1,51.6793,1586,447,2,36
0,0.3377,0.3377,0.769230769,2.9309,49,20,39,2.545
0,2.2112,2.2112,0.095238095,2.2566,43,9,42,0.99
1,1.722,1.722,0.531141869,2.8977,97,22,1156,1.015
1,6.7082,0.112,0.4,8.8369,287,105,15,4.31
0,0.4515,0.4515,0.030487805,8.8369,287,105,656,4.31
1,0.0449,0.0197,0.975,50.022,8,5,80,15
0,1.6055,1.6055,0.043478261,28.027,173,84,115,16.505
0,0.6758,0.6758,0.278409091,17.7409,385,73,176,10.49
0,0.5805,0.5805,0.434782609,51.6793,1586,447,23,36
1,0.2349,0.0537,0.571428571,18.4273,583,291,7,12.26
1,0.7324,0.4371,0.285714286,6.8404,26,22,28,4.405
0,1.1281,1.1281,0.166666667,53.1767,133,38,6,29.885
1,1.0859,0.0191,0.905845835,51.5669,172,46,1933,23.725
0,0.7824,0.7824,0.065502183,11.49,31,6,687,7.745
0,1.2555,1.2555,0.032235459,31.0632,440,137,1427,26.54
0,1.4109,1.4109,0.031888614,9.1783,15,2,4453,6.115
0,1.6924,1.6924,0.276595745,53.1767,133,38,94,29.885
0,0.9817,0.9817,0.09375,2.0269,58,13,864,1.04
1,1.0475,0.115,0.885057471,86.8692,607,252,1740,74.49
0,0.5763,0.5763,0.583916084,0.8675,13,4,286,0.99
0,0.7597,0.7597,0.306976744,18.4273,583,291,215,12.26
1,0.6772,0.6772,0.416666667,51.6793,1586,447,12,36
0,0.8419,0.8419,0.042016807,49.882,36,8,119,33.495
1,0.8728,0.8728,0.103349282,1.1342,36,7,1045,0.99
0,2.1411,2.1411,0.009892086,1.63,107,12,6672,0.99
0,0.3778,0.3778,0.053624042,2.62,24,2,1697,2.62
1,0.1749,0.1749,0.181147973,5.66,35,4,3798,0.995
0,2.1155,2.1155,0.013806706,53.1767,133,38,507,29.885
0,0.6073,0.6073,0.091288783,1.63,107,12,5028,0.99
0,1.3137,1.3137,0.026058632,2.6642,153,11,2149,0.99
1,0.0888,0.0888,0.091288783,11.1443,117,30,5028,2.59
0,2.3766,2.3766,0.04,18.93,117,19,25,19.15
1,0.8653,0.7985,0.32,3.7441,29,10,850,2.995
0,1.6306,1.6306,0.212121212,6.1265,211,39,297,4.99
0,0.3944,0.3944,0.264758497,17.7202,98,30,559,13.75
1,0.7144,0.1821,0.844290657,27.3936,575,244,289,15.28
0,0.4125,0.4125,0.531141869,2.4,8,1,1156,2.55
1,0.9892,0.9892,0.6,4.549,37,8,10,3.665
1,0.8386,0.1584,0.885057471,63.062,620,257,1740,56
0,0.4477,0.4477,0.025744167,11.1443,117,30,1243,2.59
1,1,0.0054,0.821428571,181.76,1,1,56,181.76
0,1.2577,1.2577,0.307692308,51.6793,1586,447,13,36
0,1.0722,1.0722,0.133433283,0.9233,15,3,667,0.99
0,0.7738,0.7738,0.8,51.6793,1586,447,15,36
0,1.2263,1.2263,0.059002433,12.223,285,33,1644,9.99
1,0.1918,0.1918,0.181147973,5.1616,67,6,3798,2.495
0,0.2441,0.2441,0.025744167,4.0548,168,24,1243,0.995
0,0.6374,0.6374,0.052631579,45.4942,214,37,209,26.89
0,0.9579,0.9579,0.165333333,10.4281,167,65,375,4.99
0,2.3465,2.3465,0.038834951,76.2809,329,139,206,66.23
0,1.546,1.546,0.078947368,113.1952,573,339,38,93.09
0,1.6929,1.6929,0.015873016,17.7202,98,30,378,13.75
0,0.2958,0.2958,0.566084788,16.8647,195,51,401,9.99
1,0.105,0.105,0.16,9.4236,146,60,25,4.97
0,1.741,1.741,0.690140845,1.12,34,2,71,1.12
0,0.5637,0.5637,0.380952381,17.7202,98,30,84,13.75
0,1.9169,1.9169,0.135135135,10.4281,167,65,37,4.99
0,2.3142,2.3142,0.176470588,64.817,517,165,17,41
0,0.8526,0.8526,0.165048544,58.6282,351,153,103,48.59
1,0.5578,0.112,0.35,8.8369,287,105,40,4.31
0,0.5213,0.5213,0.053624042,1.899,60,1,1697,0.99
0,0.2707,0.2707,0.176100629,18.4273,583,291,159,12.26
1,1.0253,0.0191,1,51.6793,1586,447,114,36
1,0.1935,0.1935,0.333333333,51.6793,1586,447,3,36
1,0.8705,0.8705,0.307692308,51.6793,1586,447,13,36
0,6.1188,6.1188,0.046563193,1.1342,36,7,451,0.99
0,0.1437,0.1437,0.087179487,34.79,55,1,390,9.99
0,0.9817,0.9817,0.09375,2.0269,58,13,864,1.04
1,0.6705,0.0331,0.194539249,29.8276,45,12,1758,26.385
1,1.433,0.115,0.885057471,86.8692,607,252,1740,74.49
1,0.1884,0.1884,0.363833478,15.87,32,4,2306,6.49
0,0.5978,0.5978,0.125531915,16.7107,91,14,940,7.75
0,0.5631,0.5631,0.125531915,17.7409,385,73,940,10.49
0,0.5978,0.5978,0.125531915,16.7107,91,14,940,7.75
1,1.6365,0.0558,0.979672501,17.7202,98,30,1771,13.75
0,3.8348,3.8348,0.165803109,10.4281,167,65,193,4.99
0,2.8758,2.8758,0.165803109,10.4281,167,65,193,4.99
1,0.3332,0.1179,0.470588235,16.8647,195,51,17,9.99
1,1.3315,0.1732,0.693739425,5.715,4,2,1182,5.715
1,0.6956,0.0186,0.979672501,53.1767,133,38,1771,29.885
1,0.9843,0.115,0.885057471,86.8692,607,252,1740,74.49
0,2.5062,2.5062,0.103349282,5.985,71,6,1045,5.995
1,0.9096,0.1933,0.885057471,51.6793,1586,447,1740,36
1,0.4839,0.001,1,9.34,3,3,39,5.5
0,1.4775,1.4775,0.135048232,23.6813,68,17,311,19.99
0,1.7924,1.7924,0.002688172,16.7373,68,15,372,11
0,1.6708,1.6708,0.021978022,44.8812,335,134,91,37.57
0,1.0512,1.0512,0.040268456,14.2687,193,67,149,5.5
0,0.2992,0.2992,0.043956044,16.7107,91,14,91,7.75
0,0.5631,0.5631,0.205128205,17.7409,385,73,78,10.49
1,0.4353,0.0191,0.714285714,51.6793,1586,447,21,36
0,1.271,1.271,0.254658385,4.7126,593,190,161,2.82
0,3.3853,3.3853,0.135042735,51.6793,1586,447,585,36
1,1.1765,0.0537,0.611018364,18.4273,583,291,599,12.26
0,2.6768,2.6768,0.026058632,1.3075,45,4,2149,1.12
1,0.3771,0.3674,0.181818182,51.6793,1586,447,66,36
0,0.9545,0.9545,0.035087719,51.6793,1586,447,114,36
0,0.8318,0.8318,0.111940299,51.6793,1586,447,134,36
1,0.9731,0.1919,0.693739425,5.1585,14,5,1182,3.8
0,0.4411,0.4411,0.271889401,18.11,6,1,217,18.11
0,0.2876,0.2876,0.780821918,86.8692,607,252,73,74.49
0,0.8466,0.8466,0.028515241,4.7126,593,190,1017,2.82
1,0.9719,0.8721,0.343283582,63.062,620,257,536,56
0,0.5631,0.5631,0.205128205,17.7409,385,73,78,10.49
0,2.7085,2.7085,0.080667594,14.7642,41,19,719,8.08
0,2.7612,2.7612,0.059002433,1.445,26,4,1644,1.89
0,0.0087,0.0087,0.942528736,113.1952,573,339,87,93.09
1,1.0785,1.0785,0.230769231,69.5306,47,14,13,31.15
1,0.6325,0.112,0.75,8.8369,287,105,48,4.31
0,0.5968,0.5968,0.333333333,16.7373,68,15,18,11
1,0.7539,0.1636,0.711538462,61.0409,252,96,52,50.495
1,0.9374,0.9374,0.489882444,15.99,35,3,5189,15.49
0,0.4176,0.4176,0.333333333,16.7373,68,15,18,11
0,0.2958,0.2958,0.566084788,16.8647,195,51,401,9.99
0,0.6374,0.6374,0.052631579,45.4942,214,37,209,26.89
1,0.3796,0.0365,0.194444444,27.3936,575,244,36,15.28
1,0.5138,0.1655,0.772727273,60.3331,44,21,22,39.99
1,0.4644,0.374,1,51.6793,1586,447,1,36
0,1.2684,1.2684,0.178217822,63.062,620,257,101,56
0,0.7351,0.7351,0.180722892,2.0269,58,13,83,1.04
0,2.2447,2.2447,0.033557047,86.8692,607,252,149,74.49
0,0.644,0.644,0.5,18.632,48,6,86,3.36
0,0.966,0.966,0.5,18.632,48,6,86,3.36
0,0.5213,0.5213,0.133333333,1.899,60,1,150,0.99
0,0.0949,0.0949,0.065217391,10.4281,167,65,506,4.99
0,0.7979,0.7979,0.181147973,0.99,9,1,3798,0.99
0,0.8173,0.8173,0.14801444,12.223,285,33,277,9.99
0,3.2893,3.2893,0.112149533,51.6793,1586,447,107,36
0,2.7128,2.7128,0.2,18.4273,583,291,15,12.26
0,0.2871,0.2871,0.038315256,34.79,55,1,7099,9.99
1,0.9512,0.9512,0.9,63.062,620,257,20,56
0,1.3137,1.3137,0.026058632,2.6642,153,11,2149,0.99
1,0.7221,0.0155,0.956719818,63.7027,101,55,439,51
0,2.0568,2.0568,0.241666667,0.9675,41,4,120,0.995
1,0.4926,0.4508,0.380952381,17.7202,98,30,84,13.75
0,0.8189,0.8189,0.375,61.0409,252,96,72,50.495
0,0.112,0.112,0.121212121,8.8369,287,105,33,4.31
0,0.1815,0.1815,0.233333333,5.4531,163,24,60,1.64
0,3.4475,3.4475,0.156521739,2.8977,97,22,230,1.015
0,0.998,0.998,0.030487805,5,22,1,656,5
1,0.3448,0.105,1,9.4236,146,60,4,4.97
0,2.7378,2.7378,0.564705882,27.3936,575,244,85,15.28
0,3.5577,3.5577,0.293333333,16.8647,195,51,75,9.99
0,2.683,2.683,0.528301887,18.632,48,6,53,3.36
0,0.2871,0.2871,0.038315256,34.79,55,1,7099,9.99
1,1,0.909,0.038315256,5.5,5,1,7099,5.5
0,0.6073,0.6073,0.553381459,1.63,107,12,5264,0.99
1,0.1014,0.1014,0.693739425,9.7585,11,3,1182,3.1
1,0.7942,0.115,0.885057471,86.8692,607,252,1740,74.49
1,0.9414,0.0191,0.905845835,51.5669,172,46,1933,23.725
0,2.1104,2.1104,0.133333333,18.93,117,19,15,19.15
0,2.0068,2.0068,0.125,18.93,117,19,64,19.15
1,1.2264,0.5426,0.511627907,18.4273,583,291,43,12.26
0,1.4123,1.4123,0.03125,51.6793,1586,447,32,36
1,1.6048,1.6048,0.101538462,1.24,18,4,325,0.99
1,0.3386,0.3386,0.826086957,51.6793,1586,447,46,36
0,1.0588,1.0588,0.330578512,4.7126,593,190,605,2.82
0,0.8721,0.8721,0.343283582,63.062,620,257,536,56
0,0.2683,0.2683,0.137704918,18.632,48,6,305,3.36
0,1.3872,1.3872,0.008514664,14.41,15,3,1057,4.99
1,0.3496,0.2556,0.772727273,58.6282,351,153,22,48.59
1,2.0981,0.0087,0.481481481,113.1952,573,339,27,93.09
0,1.031,1.031,0.178807947,9.6888,56,7,151,7.5
1,1.2877,0.0001,0.928961749,51.6793,1586,447,549,36
0,0.9346,0.9346,0.009892086,2.6642,153,11,6672,0.99
0,1.9043,1.9043,0.009892086,1.3075,45,4,6672,1.12
1,0.7712,0.7712,0.343283582,64.817,517,165,536,41
0,1.6354,1.6354,0.044600939,12.223,285,33,426,9.99
0,0.4078,0.4078,0.207142857,122.58,52,15,140,51
0,0.6887,0.6887,0.531141869,6.9544,128,42,1156,3.255
0,1.7667,1.7667,0.165333333,113.1952,573,339,375,93.09
0,1.018,1.018,0.057392996,64.817,517,165,1028,41
0,2.0487,2.0487,0.062937063,1.9475,43,4,143,1.74
0,1.7328,1.7328,0.033898305,5.765,30,8,177,4
0,1.6974,1.6974,0.113207547,8.8369,287,105,212,4.31
1,0.7301,0.0002,0.862660944,43.6604,78,31,233,20.49
0,16.8922,16.8922,0.089673913,13.0231,209,33,736,9.99
0,1,1,0.315789474,0.99,9,1,2603,0.99
1,0.8449,0.8449,0.046822742,17.7409,385,73,299,10.49
0,2.2022,2.2022,0.266025641,9.99,4,1,624,9.99
0,0.3715,0.3715,0.299651568,2.6642,153,11,574,0.99
0,2.1198,2.1198,0.357142857,4.7126,593,190,14,2.82
0,1.221,1.221,0.041237113,18.4273,583,291,97,12.26
0,1.2285,1.2285,0.181818182,61.0409,252,96,22,50.495
0,0.7189,0.7189,0.071428571,69.5306,47,14,28,31.15
0,0.8014,0.8014,0.015748031,43.6604,78,31,127,20.49
0,4.5695,4.5695,0.054545455,1.092,33,5,55,0.99
0,0.8728,0.8728,0.091288783,1.1342,36,7,5028,0.99
0,0.5213,0.5213,0.691460055,1.899,60,1,363,0.99
0,1.8382,1.8382,0.301587302,51.6793,1586,447,126,36
0,0.9817,0.9817,0.09375,2.0269,58,13,864,1.04
0,3.1935,3.1935,0.058823529,3.1282,96,17,34,2.5
0,0.733,0.733,0.111111111,17.7202,98,30,18,13.75
0,0.443,0.443,0.170512821,18.0322,25,8,780,8.245
1,1.6427,1.2773,0.915980231,27.3936,575,244,607,15.28
1,0.7054,0.0537,0.363833478,18.4273,583,291,2306,12.26
0,1.2684,1.2684,0.178217822,63.062,620,257,101,56
0,2.7128,2.7128,0.2,18.4273,583,291,15,12.26
0,0.9658,0.9658,0.659388646,1.025,7,2,229,1.025
1,0.2163,0.048,0.99522293,4.16,39,8,628,2.075
0,2.2112,2.2112,0.095238095,2.2566,43,9,42,0.99
0,0.6435,0.6435,0.058823529,31.0632,440,137,17,26.54
1,0.9094,0.115,0.885057471,86.8692,607,252,1740,74.49
1,1.0467,0.1584,0.885057471,63.062,620,257,1740,56
0,3.1975,3.1975,0.057692308,49.9721,215,36,156,32.34
0,3.0701,3.0701,0.057277133,64.817,517,165,6809,41
0,0.9654,0.9654,0.223684211,31.0632,440,137,76,26.54
0,0.7841,0.7841,0.277108434,40.7425,15,4,249,35.975
1,0.2871,0.2871,0.038315256,34.79,55,1,7099,9.99
0,7.0327,7.0327,0.025316456,3.1282,96,17,237,2.5
1,0.0648,0.0648,0.28531856,15.2603,125,52,1083,8.49
0,0.7571,0.7571,0.103349282,1.3075,45,4,1045,1.12
0,0.5139,0.5139,0.428571429,18.93,117,19,7,19.15
0,0.4488,0.4488,0.043956044,16.7107,91,14,91,7.75
0,0.6592,0.6592,0.3125,45.4942,214,37,32,26.89
1,1.0218,1.0218,0.384210526,1.9475,43,4,190,1.74
1,2.4165,0.1636,1,61.0409,252,96,21,50.495
0,1.128,1.128,0.168663594,17.7202,98,30,1085,13.75
0,1.3566,1.3566,0.041237113,18.4273,583,291,97,12.26
1,0.5094,0.0186,0.979672501,53.1767,133,38,1771,29.885
1,1,0.1042,1,9.5,1,1,6,9.5
1,1.0313,1.0313,0.168663594,63.0227,256,141,1085,59.99
0,0.5345,0.5345,0.147058824,44.8812,335,134,136,37.57
0,1.6218,1.6218,0.428571429,61.0409,252,96,7,50.495
0,2.1803,2.1803,0.016241299,1.83,25,3,431,1.25
1,0.3743,0.3743,0.170212766,26.6892,29,12,47,18.99
0,0.0093,0.0093,0.5,10.6837,40,8,8,9.99
1,1.3804,0.0157,0.981481481,63.0227,256,141,270,59.99
0,0.8864,0.8864,0.155502392,16.8647,195,51,418,9.99
0,2.4428,2.4428,0.133333333,8.1829,40,20,375,4.97
0,2.5394,2.5394,0.022099448,17.7202,98,30,181,13.75
0,3.3814,3.3814,0.191489362,17.7409,385,73,47,10.49
1,0.7525,0.7525,0.771386431,0.9966,10,3,678,0.99
1,0.9305,0.5637,0.065502183,17.7202,98,30,687,13.75
0,0.6778,0.6778,0.803921569,8.8369,287,105,204,4.31
0,0.443,0.443,0.170512821,18.0322,25,8,780,8.245
0,2.8649,2.8649,0.421052632,52.3561,284,93,19,46.09
1,0.1113,0.0994,0.066666667,502.8921,298,96,30,355
0,1.4101,1.4101,0.013605442,2.475,6,2,147,2.475
1,1.015,0.1584,0.830708661,63.062,620,257,508,56
0,1.8382,1.8382,0.301587302,51.6793,1586,447,126,36
0,2.6049,2.6049,0.046563193,2.6642,153,11,451,0.99
0,1.1418,1.1418,0.079545455,43.7809,35,11,88,34.59
0,0.9539,0.9539,0.071428571,9.4236,146,60,224,4.97
0,0.6903,0.6903,0.065502183,13.0231,209,33,687,9.99
1,1.1718,0.9654,0.125,31.0632,440,137,96,26.54
0,4.4864,4.4864,0.009892086,0.555,66,2,6672,0.555
0,1.2115,1.2115,0.177083333,3.1282,96,17,96,2.5
0,0.6546,0.6546,0.237037037,15.2603,125,52,135,8.49
1,0.9094,0.1933,0.885057471,51.6793,1586,447,1740,36
0,1.5906,1.5906,0.071428571,9.4236,146,60,224,4.97
0,1.3872,1.3872,0.008514664,14.41,15,3,1057,4.99
1,1.0458,0.8834,0.961538462,113.1952,573,339,26,93.09
0,0.5978,0.5978,0.125531915,16.7107,91,14,940,7.75
1,0.7354,0.6682,0.161290323,44.8812,335,134,93,37.57
0,3.2645,3.2645,0.126934985,6.1265,211,39,323,4.99
1,0.8293,0.0361,0.605851064,27.3936,575,244,1880,15.28
0,1.0601,1.0601,0.013513514,9.4236,146,60,296,4.97
0,0.3581,0.3581,0.155405405,4.16,39,8,148,2.075
1,0.6034,0.1568,0.933333333,63.7027,101,55,30,51
0,1.0402,1.0402,0.008514664,14.41,15,3,1057,4.99
0,3.8506,3.8506,0.135042735,51.6793,1586,447,585,36
1,0.8107,0.5421,0.0944,18.4273,583,291,625,12.26
0,4.7918,4.7918,0.058823529,3.1282,96,17,34,2.5
0,0.8542,0.8542,0.031888614,9.95,52,1,4453,9.95
1,0.7857,0.1584,0.830708661,63.062,620,257,508,56
1,0.7482,0.7482,1,86.8692,607,252,3,74.49
0,0.6546,0.6546,0.237037037,15.2603,125,52,135,8.49
0,0.5213,0.5213,0.691460055,1.899,60,1,363,0.99
1,0.8632,0.8632,1,86.8692,607,252,2,74.49
0,1.3137,1.3137,0.026058632,2.6642,153,11,2149,0.99
1,1,1,0.8,50,1,1,10,50
0,1.1608,1.1608,0.153846154,51.6793,1586,447,13,36
0,3.0146,3.0146,0.073529412,63.0227,256,141,340,59.99
1,1.1257,0.1584,0.885057471,63.062,620,257,1740,56
1,0.4353,0.1933,0.909090909,51.6793,1586,447,11,36
0,1.0588,1.0588,0.210526316,4.7126,593,190,57,2.82
0,0.8134,0.8134,0.042553191,18.4273,583,291,282,12.26
0,0.409,0.409,0.2,12.223,285,33,25,9.99
0,0.3826,0.3826,0.039893617,10.4281,167,65,376,4.99
0,0.3817,0.3817,0.531141869,2.5935,41,11,1156,0.99
1,0.3646,0.3646,0.236842105,27.3936,575,244,38,15.28
1,0.5078,0.0162,0.210526316,61.0409,252,96,19,50.495
0,0.6374,0.6374,0.052631579,45.4942,214,37,209,26.89
0,3.7252,3.7252,0.333333333,14.7642,41,19,3,8.08
0,1.0601,1.0601,0.013513514,9.4236,146,60,296,4.97
0,1.7976,1.7976,0.230769231,69.5306,47,14,13,31.15
0,0.3394,0.3394,0.032786885,8.8369,287,105,61,4.31
0,0.825,0.825,0.104384134,6,21,1,479,6
0,0.6955,0.6955,0.571428571,179.7259,47,12,7,104.89
0,0.6624,0.6624,0.133333333,113.1952,573,339,150,93.09
0,0.733,0.733,0.380952381,17.7202,98,30,84,13.75
0,0.091,0.091,0.2,137.2483,43,6,155,121.25
1,0.6263,0.0155,0.905845835,63.8666,49,28,1933,51
1,0.4889,0.0752,1,53.1767,133,38,3,29.885
0,0.9545,0.9545,0.035087719,51.6793,1586,447,114,36
1,1.0157,0.6546,0.237037037,15.2603,125,52,135,8.49
0,0.8466,0.8466,0.128269437,4.7126,593,190,2791,2.82
0,0.6522,0.6522,0.071100917,4.5994,198,34,436,2.12
0,0.21,0.21,0.053624042,4.7126,593,190,1697,2.82
0,0.8603,0.8603,0.157894737,32.5466,30,3,19,24.99
0,1.2577,1.2577,0.181034483,51.6793,1586,447,116,36
0,2.7128,2.7128,0.2,18.4273,583,291,15,12.26
1,0.3365,0.1604,0.235211268,18.632,48,6,3550,3.36
0,0.8112,0.8112,0.064516129,18.4273,583,291,248,12.26
1,0.6642,0.0191,0.714285714,51.6793,1586,447,21,36
0,0.1437,0.1437,0.038315256,34.79,55,1,7099,9.99
1,0.6789,0.6789,0.24964539,2.9309,49,20,705,2.545
1,0.5753,0.5753,0.6,10.4281,167,65,5,4.99
0,1.546,1.546,0.078947368,113.1952,573,339,38,93.09
0,1.9662,1.9662,0.098039216,76.2809,329,139,51,66.23
0,1.3698,1.3698,0.714285714,86.8692,607,252,7,74.49
0,1.9332,1.9332,0.008514664,12.9264,106,11,1057,9.99
0,2.1411,2.1411,0.009892086,1.63,107,12,6672,0.99
0,2.1953,2.1953,0.009892086,1.1342,36,7,6672,0.99
0,0.9346,0.9346,0.009892086,2.6642,153,11,6672,0.99
0,0.9346,0.9346,0.009892086,2.6642,153,11,6672,0.99
0,4.4864,4.4864,0.009892086,0.555,66,2,6672,0.555
0,0.2601,0.2601,0.009892086,9.5706,75,6,6672,0.99
0,0.7738,0.7738,0.2,51.6793,1586,447,25,36
0,1.6929,1.6929,0.015873016,17.7202,98,30,378,13.75
1,1.0157,0.1636,0.22962963,61.0409,252,96,135,50.495
1,0.1802,0.1802,0.850806452,4.16,39,8,248,2.075
0,1.3872,1.3872,0.008514664,14.41,15,3,1057,4.99
0,2.8216,2.8216,0.022099448,17.7202,98,30,181,13.75
0,1,1,0.181147973,0.99,9,1,3798,0.99
0,1.6929,1.6929,0.03125,17.7202,98,30,96,13.75
0,0.2992,0.2992,0.043956044,16.7107,91,14,91,7.75
0,1.031,1.031,0.178807947,9.6888,56,7,151,7.5
0,0.3581,0.3581,0.155405405,4.16,39,8,148,2.075
1,0.8127,0.3868,1,51.6793,1586,447,13,36
1,0.1436,0.1436,0.497652582,6.8937,24,8,639,4.87
0,0.774,0.774,0.037037037,51.6793,1586,447,27,36
0,0.8556,0.8556,0.181147973,0.9233,15,3,3798,0.99
0,0.4603,0.4603,0.558823529,86.8692,607,252,34,74.49
1,0.6791,0.6791,0.5,86.8692,607,252,2,74.49
0,0.8466,0.8466,0.128269437,4.7126,593,190,2791,2.82
1,0.5291,0.5291,0.368421053,18.4273,583,291,57,12.26
0,3.3853,3.3853,0.135042735,51.6793,1586,447,585,36
0,0.5881,0.5881,0.251633987,42.4916,15,2,306,27.495
0,2.3696,2.3696,0.010416667,1.899,60,1,96,0.99
0,0.7119,0.7119,0.008849558,28.0233,12,3,339,26
1,1.1799,0.115,0.885057471,86.8692,607,252,1740,74.49
0,0.6036,0.6036,0.125,132.5112,38,10,80,32.79
0,0.5637,0.5637,0.165048544,17.7202,98,30,103,13.75
1,2.0451,0.0882,1,113.1952,573,339,3,93.09
0,1.0074,1.0074,0.536231884,16.8647,195,51,69,9.99
0,0.5978,0.5978,0.125531915,16.7107,91,14,940,7.75
1,0.2121,0.2121,0.137704918,4.7126,593,190,305,2.82
1,0.4335,0.4335,0.04587156,18.4273,583,291,654,12.26
0,0.6192,0.6192,0.653846154,48.4304,28,8,26,9.49
0,1.6624,1.6624,0.031888614,5.985,71,6,4453,5.995
0,0.9545,0.9545,0.035087719,51.6793,1586,447,114,36
0,2.2791,2.2791,0.065502183,4.3833,64,3,687,4.69
0,0.8694,0.8694,0.065502183,11.49,31,6,687,7.745
0,4.3329,4.3329,0.064516129,54.2361,154,42,31,43.275
1,1,1,0.407608696,9.99,4,1,184,9.99
1,0.4737,0.0067,0.75,147.7375,141,37,4,99.95
1,0.9411,0.7559,0.343283582,64.817,517,165,536,41
0,0.312,0.312,0.566084788,15.99,35,3,401,15.49
1,1.1219,0.7066,0.029411765,113.1952,573,339,34,93.09
0,0.6435,0.6435,0.058823529,31.0632,440,137,17,26.54
1,0.6237,0.3551,0.566084788,16.8647,195,51,401,9.99
0,0.8014,0.8014,0.015748031,43.6604,78,31,127,20.49
0,1.722,1.722,0.059002433,2.8977,97,22,1644,1.015
1,1.1803,0.1935,0.333333333,51.6793,1586,447,30,36
0,1.9348,1.9348,0.218390805,51.6793,1586,447,87,36
0,1.9348,1.9348,0.218390805,51.6793,1586,447,87,36
1,0.9324,0.115,0.885057471,86.8692,607,252,1740,74.49
1,1,0.7018,0.666666667,4.26,1,1,12,4.26
1,1.0514,0.0191,0.905845835,51.5669,172,46,1933,23.725
0,0.5643,0.5643,0.0225,17.7202,98,30,400,13.75
0,0.3931,0.3931,0.065502183,38.125,12,4,687,38.5
1,0.4898,0.4898,0.411764706,16.3112,27,8,17,9.5
0,0.9997,0.9997,0.042016807,19.995,36,1,1071,4.99
0,2.1113,2.1113,0.002688172,23.6813,68,17,372,19.99
0,3.0304,3.0304,0.734299517,1.6466,22,3,414,0.99
0,0.5744,0.5744,0.375,10.4281,167,65,16,4.99
1,0.7586,0.7586,0.262433053,1.305,12,4,1307,0.99
0,0.6201,0.6201,0.299651568,1.5963,36,11,574,0.99
0,2.1018,2.1018,0.014285714,14.2687,193,67,140,5.5
1,0.3256,0.3256,0.525,18.4273,583,291,80,12.26
1,0.619,0.0191,0.69047619,51.6793,1586,447,42,36
1,0.4387,0.4387,0.778688525,2.2566,43,9,122,0.99
0,16.8922,16.8922,0.089673913,13.0231,209,33,736,9.99
0,0.7732,0.7732,0.013888889,23.2133,57,9,648,19.99
0,0.0554,0.0554,0.194174757,8.8369,287,105,103,4.31
1,1.0177,0.0361,0.277777778,27.3936,575,244,54,15.28
1,0.8181,0.0155,0.905845835,63.8666,49,28,1933,51
1,0.4583,0.4583,0.553381459,2.16,33,5,5264,2.59
0,0.5345,0.5345,0.147058824,44.8812,335,134,136,37.57
1,1.2773,1.2773,0.915980231,27.3936,575,244,607,15.28
0,1.5672,1.5672,0.393939394,54.2361,154,42,33,43.275
0,1.427,1.427,0.11751663,63.062,620,257,451,56
1,0.093,0.0775,0.075025694,51.5669,172,46,973,23.725
0,1.8214,1.8214,0.007653061,1.647,75,10,392,1.8
0,1.7328,1.7328,0.033898305,5.765,30,8,177,4
0,3.8198,3.8198,0.053333333,52.3561,284,93,300,46.09
0,0.2062,0.2062,0.326732673,48.4304,28,8,101,9.49
0,0.8134,0.8134,0.042553191,18.4273,583,291,282,12.26
1,0.9416,0.3377,0.734299517,2.9309,49,20,414,2.545
1,1.0157,0.6546,0.237037037,15.2603,125,52,135,8.49
0,1.5118,1.5118,0.009892086,1.647,75,10,6672,1.8
0,1.939,1.939,0.041825095,51.5669,172,46,263,23.725
0,0.4335,0.4335,0.058441558,18.4273,583,291,462,12.26
0,1.7415,1.7415,0.092465753,51.6793,1586,447,292,36
0,1.3812,1.3812,0.072727273,86.8692,607,252,330,74.49
0,1.101,1.101,0.229166667,22.6966,76,18,48,23.98
0,1.7782,1.7782,0.235294118,16.8647,195,51,17,9.99
1,0.8964,0.1933,0.885057471,51.6793,1586,447,1740,36
1,0.7741,0.1933,0.885057471,51.6793,1586,447,1740,36
0,4.1378,4.1378,0.035087719,18.93,117,19,114,19.15
1,0.5615,0.0415,0.569655172,23.829,7,1,725,13.38
0,0.1706,0.1706,0.221343874,7.3266,44,2,253,9.99
0,0.2441,0.2441,0.053624042,4.0548,168,24,1697,0.995
0,0.8392,0.8392,0.071428571,27.3928,20,4,182,6.25
0,1.494,1.494,0.315068493,13.38,5,2,73,13.38
0,1.7822,1.7822,0.021978022,44.8812,335,134,91,37.57
0,16.8922,16.8922,0.089673913,13.0231,209,33,736,9.99
1,0.2737,0.1825,0.571428571,27.3928,20,4,42,6.25
1,3.0544,0.0157,0.995726496,63.0227,256,141,1638,59.99
0,1.8359,1.8359,0.343283582,64.817,517,165,536,41
0,1.6624,1.6624,0.031888614,5.985,71,6,4453,5.995
