UNITID_P,INSTNM,BRANCH,State,Sector_desc,men_total,women_total,Total,MURD10,NEG_M10,FORCIB10,NONFOR10,ROBBE10,AGG_A10,BURGLA10,VEHIC10,ARSON10,MURD11,NEG_M11,FORCIB11,NONFOR11,ROBBE11,AGG_A11,BURGLA11,VEHIC11,ARSON11,MURD12,NEG_M12,FORCIB12,NONFOR12,ROBBE12,AGG_A12,BURGLA12,VEHIC12,ARSON12,FILTER10,FILTER11,FILTER12
213525002,Lehigh Carbon Community College,Lehigh Carbon Community College Donley Center,PA,"Public, 2-year",2936,4387,7323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
213525003,Lehigh Carbon Community College,Lehigh Carbon Community College Morgan Center,PA,"Public, 2-year",2936,4387,7323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
213534001,Berks Technical Institute,Berks Technical Institute Main Campus,PA,"Private for-profit, 2-year",404,735,1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
213543001,Lehigh University,Main Campus,PA,"Private nonprofit, 4-year or above",3921,3159,7080,0,0,1,0,1,0,18,0,0,0,0,3,0,0,0,9,0,0,0,0,4,0,0,1,9,0,0,1,1,1
213552001,Levittown Beauty Academy,Main Campus,PA,"Private for-profit, less-than 2-year",6,84,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
213570001,Lincoln Technical Institute-Allentown,Lincoln Technical Institute,PA,"Private for-profit, 2-year",165,472,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
213589001,Lincoln Technical Institute-Philadelphia,PhiladelphiaCampus,PA,"Private for-profit, 2-year",352,12,364,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
213598001,Lincoln University of Pennsylvania,The Lincoln University,PA,"Public, 4-year or above",821,1280,2101,0,0,2,0,0,5,8,0,0,0,0,1,0,3,5,8,0,0,0,0,1,0,2,2,2,2,0,1,1,1
213613001,Lock Haven University,Main Campus,PA,"Public, 4-year or above",2268,3060,5328,0,0,3,0,0,0,22,0,0,0,0,3,0,0,0,13,1,0,0,0,2,0,1,0,10,1,0,1,1,1
213622001,St Margaret School of Nursing,Main Campus,PA,"Private nonprofit, 2-year",21,102,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
213631001,Lutheran Theological Seminary at Gettysburg,Main Campus,PA,"Private nonprofit, 4-year or above",62,61,123,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
213640001,Lutheran Theological Seminary at Philadelphia,Main Campus,PA,"Private nonprofit, 4-year or above",111,119,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
213659001,Luzerne County Community College,Main Campus,PA,"Public, 2-year",2672,3907,6579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
213668001,Lycoming College,Main Campus,PA,"Private nonprofit, 4-year or above",600,754,1354,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,7,0,0,1,1,1
213686001,Erie Business Center-New Castle,South Campus,PA,"Private for-profit, 2-year",20,42,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
213774001,Manor College,Main Campus,PA,"Private nonprofit, 2-year",210,716,926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
213783001,Mansfield University of Pennsylvania,Main Campus,PA,"Public, 4-year or above",1216,1915,3131,0,0,2,0,0,0,4,0,0,0,0,1,0,0,1,2,0,0,0,0,2,0,0,0,2,0,0,1,1,1
213826001,Marywood University,Main Campus,PA,"Private nonprofit, 4-year or above",912,2355,3267,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,1
213914001,Vet Tech Institute,Main Campus,PA,"Private for-profit, 2-year",10,327,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
213932001,Roxborough Memorial Hospital School of Nursing,Main Campus,PA,"Private for-profit, 2-year",14,122,136,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1,1
213987001,Mercyhurst University,Main Campus,PA,"Private nonprofit, 4-year or above",1322,1781,3103,0,0,1,0,0,3,7,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,2,0,0,1,1,1
213987002,Mercyhurst University,Mercyhurst North East Campus,PA,"Private nonprofit, 4-year or above",1322,1781,3103,0,0,3,0,0,0,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,1,1
213987003,Mercyhurst University,West Campus,PA,"Private nonprofit, 4-year or above",1322,1781,3103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
213996001,Messiah College,Messiah College,PA,"Private nonprofit, 4-year or above",1160,1857,3017,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,1,1
214023001,Metropolitan Career Center Computer Technology Institute,Metropolitan Career Center Computer Technology Ins,PA,"Private nonprofit, 2-year",60,22,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
214041001,Millersville University of Pennsylvania,Main Campus,PA,"Public, 4-year or above",3578,4790,8368,0,0,4,0,1,2,18,0,0,0,0,2,0,0,4,5,0,0,0,0,2,0,0,1,4,0,0,1,1,1
214041002,Millersville University of Pennsylvania,Ware Center,PA,"Public, 4-year or above",3578,4790,8368,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
214069001,Misericordia University,Main Campus,PA,"Private nonprofit, 4-year or above",911,2042,2953,0,0,0,0,0,2,0,1,0,0,0,2,0,0,1,1,0,0,0,0,2,0,0,1,2,0,0,1,1,1
214111001,Montgomery County Community College,Montgomery County Community College Central Campus,PA,"Public, 2-year",6032,7613,13645,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
214148001,Moore College of Art and Design,Main Campus,PA,"Private nonprofit, 4-year or above",4,525,529,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
214157001,Moravian College and Moravian Theological Seminary,Main Campus,PA,"Private nonprofit, 4-year or above",716,1194,1910,0,0,0,0,1,1,5,0,0,0,0,1,0,0,0,3,0,1,0,0,1,0,0,0,1,0,0,1,1,1
214166001,Mount Aloysius College,Main Campus,PA,"Private nonprofit, 4-year or above",496,1272,1768,0,0,1,0,0,1,10,0,0,0,0,1,0,0,0,10,0,1,0,0,1,0,0,0,8,0,0,1,1,1
214175001,Muhlenberg College,Muhlenberg College,PA,"Private nonprofit, 4-year or above",1005,1417,2422,0,0,4,0,1,0,7,0,0,0,0,3,0,1,0,11,1,0,0,0,5,0,1,0,9,2,0,1,1,1
214254001,Thompson Institute,Main Campus,PA,"Private for-profit, 2-year",246,506,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
214272001,Neumann University,Main Campus,PA,"Private nonprofit, 4-year or above",1049,2051,3100,0,0,1,0,0,2,6,0,0,0,0,4,0,0,2,8,0,0,0,0,2,0,0,0,9,0,0,1,1,1
214290001,New Castle School of Trades,New Castle School of Trades,PA,"Private for-profit, 2-year",834,38,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
214315001,Newport Business Institute-Lower Burrell,Newport Business Institute,PA,"Private for-profit, 2-year",13,58,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
214379001,Northampton County Area Community College,Main Campus,PA,"Public, 2-year",4464,6554,11018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,1
214379002,Northampton County Area Community College,Monroe,PA,"Public, 2-year",4464,6554,11018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
214476001,Pittsburgh's Ohio Valley Hospital School of Nursing,Main Campus,PA,"Private nonprofit, less-than 2-year",10,62,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
214528001,Orleans Technical Institute,Orleans Technical Institute,PA,"Private nonprofit, 2-year",363,138,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
214546001,Pennsylvania Academy of Cosmetology Arts and Sciences,Main Campus,PA,"Private for-profit, less-than 2-year",6,52,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
214564001,Salus University,Elkins Park Academic Campus,PA,"Private nonprofit, 4-year or above",308,665,973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
214582001,Pennsylvania Institute of Technology,Main Campus,PA,"Private nonprofit, 2-year",187,576,763,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
214582002,Pennsylvania Institute of Technology,Philadelphia Location,PA,"Private nonprofit, 2-year",187,576,763,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
214591001,Pennsylvania State University-Penn State Erie-Behrend College,Behrend College Penn State,PA,"Public, 4-year or above",2672,1477,4149,0,0,1,0,0,0,8,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,1,1,1
214607001,Pennsylvania State University-Penn State Great Valley,Great ValleyCampus Penn State,PA,"Public, 4-year or above",395,209,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
214616001,Pennsylvania State University-College of Medicine,Hershey Penn State College of Medicine,PA,"Public, 4-year or above",369,423,792,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,0,2,0,0,0,3,0,0,0,0,0,0,1,1,1
214625001,Pennsylvania State University-Penn State New Kensington,New Kensington Campus Penn State,PA,"Public, 4-year or above",429,286,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
214634001,Pennsylvania State University-Penn State Shenango,Shenango Campus Penn State,PA,"Public, 4-year or above",199,379,578,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
214643001,Pennsylvania State University-Penn State Wilkes-Barre,Wilkes Barre Campus Penn State,PA,"Public, 4-year or above",431,216,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
214652001,Pennsylvania State University-Penn State Worthington Scranton,Worthington Scranton Campus Penn State,PA,"Public, 4-year or above",571,663,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
214670001,Pennsylvania State University-Penn State Lehigh Valley,Lehigh Valley Campus Penn State,PA,"Public, 4-year or above",519,426,945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
214689001,Pennsylvania State University-Penn State Altoona,Altoona Campus Penn State,PA,"Public, 4-year or above",2057,1806,3863,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,7,1,0,1,1,1
214698001,Pennsylvania State University-Penn State Beaver,Beaver Campus Penn State,PA,"Public, 4-year or above",419,340,759,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
214704001,Pennsylvania State University-Penn State Berks,Berks Campus Penn State,PA,"Public, 4-year or above",1518,1229,2747,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,11,0,0,1,1,1
214713001,Pennsylvania State University-Penn State Harrisburg,Harrisburg Campus Penn State,PA,"Public, 4-year or above",2314,2062,4376,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,1,1
214731001,Pennsylvania State University-Penn State Brandywine,Brandywine Campus Penn State,PA,"Public, 4-year or above",892,689,1581,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
214740001,Pennsylvania State University-Penn State Dubois,DuBois Campus Penn State,PA,"Public, 4-year or above",337,368,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
214759001,Pennsylvania State University-Penn State Fayette- Eberly Campus,Fayette Campus Penn State,PA,"Public, 4-year or above",393,474,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
214768001,Pennsylvania State University-Penn State Hazleton,Hazleton Campus Penn State,PA,"Public, 4-year or above",580,480,1060,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,1,1,1
214777001,Pennsylvania State University-Main Campus,University Park Campus,PA,"Public, 4-year or above",24672,21111,45783,0,0,4,0,2,3,58,1,14,0,0,24,0,2,6,112,1,11,0,0,56,0,2,12,48,1,3,1,1,1
214786001,Pennsylvania State University-Penn State Greater Allegheny,McKeesport Campus Penn State,PA,"Public, 4-year or above",361,274,635,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,1,1,1
214795001,Pennsylvania State University-Penn State Mont Alto,Mont Alto Campus Penn State,PA,"Public, 4-year or above",490,617,1107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,1
214801001,Pennsylvania State University-Penn State Abington,"Abington Campus, Penn State",PA,"Public, 4-year or above",1705,1811,3516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1
214810001,Pennsylvania State University-Penn State Schuylkill,Schuylkill Campus Penn State,PA,"Public, 4-year or above",361,506,867,0,0,1,0,0,0,21,0,0,0,0,0,0,0,2,8,1,0,0,0,0,0,0,0,3,0,0,1,1,1
214829001,Pennsylvania State University-Penn State York,York Campus Penn State,PA,"Public, 4-year or above",667,541,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
214838001,Pace Institute,PACE INSTITUTE -MAIN CAMPUS,PA,"Private for-profit, 2-year",50,201,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
214883001,Peirce College,Main Campus,PA,"Private nonprofit, 4-year or above",620,1641,2261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1
214892001,Penn Commercial Business/Technical School,Main Campus,PA,"Private for-profit, 2-year",116,266,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
214944001,Pennco Tech-Bristol,Main Campus,PA,"Private for-profit, 2-year",438,30,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
214962001,Pennsylvania Academy of Cosmetology Arts and Sciences,Branch Campus,PA,"Private for-profit, less-than 2-year",3,40,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
214971001,Pennsylvania Academy of the Fine Arts,Main Campus,PA,"Private nonprofit, 4-year or above",133,161,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
215008001,Pennsylvania Gunsmith School,Main Campus,PA,"Private for-profit, 2-year",78,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
215026001,Pennsylvania Institute of Taxidermy Inc,Main Campus,PA,"Private for-profit, less-than 2-year",11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
215044001,Cortiva Institute-Pennsylvania School of Muscle Therapy,Cortiva Institute-Pennsylvania School of Massage Therapy,PA,"Private for-profit, less-than 2-year",28,125,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
215053001,Pennsylvania College of Art and Design,Main Campus,PA,"Private nonprofit, 4-year or above",82,163,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
215062001,University of Pennsylvania,Main Campus,PA,"Private nonprofit, 4-year or above",11707,13018,24725,0,0,9,0,3,13,11,4,1,0,0,12,0,9,2,18,1,1,0,0,12,0,1,1,21,0,0,1,1,1
215062002,University of Pennsylvania,Glenolden Research Lab,PA,"Private nonprofit, 4-year or above",11707,13018,24725,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
215062003,University of Pennsylvania,University Boathouse on the Schuylkill River,PA,"Private nonprofit, 4-year or above",11707,13018,24725,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
215062004,University of Pennsylvania,New Bolton Center,PA,"Private nonprofit, 4-year or above",11707,13018,24725,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
215062005,University of Pennsylvania,Morris Arboretum,PA,"Private nonprofit, 4-year or above",11707,13018,24725,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
215062006,University of Pennsylvania,Wharton West,CA,"Private nonprofit, 4-year or above",11707,13018,24725,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
215099001,Philadelphia University,Main Campus,PA,"Private nonprofit, 4-year or above",1208,2332,3540,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,11,0,1,0,0,2,0,1,2,9,1,0,1,1,1
215099002,Philadelphia University,Bucks Campuses,PA,"Private nonprofit, 4-year or above",1208,2332,3540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
215105001,The University of the Arts,Main Campus,PA,"Private nonprofit, 4-year or above",905,1221,2126,0,0,1,0,2,10,3,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,1,1,1
215114001,Cairn University,Main Campus,PA,"Private nonprofit, 4-year or above",550,626,1176,0,0,0,0,0,1,7,0,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0,8,0,0,1,1,1
215114002,Cairn University,Advance Program at Timothy Academy,PA,"Private nonprofit, 4-year or above",550,626,1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
215123001,Philadelphia College of Osteopathic Medicine,PCOM - Main Campus,PA,"Private nonprofit, 4-year or above",1119,1466,2585,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1
215123002,Philadelphia College of Osteopathic Medicine,Philadelphia College of Osteopathic Medicine Georgia Campus,GA,"Private nonprofit, 4-year or above",1119,1466,2585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
215123003,Philadelphia College of Osteopathic Medicine,Sullivan County Medical Center,PA,"Private nonprofit, 4-year or above",1119,1466,2585,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
215123004,Philadelphia College of Osteopathic Medicine,Roxborough Healthcare Center,PA,"Private nonprofit, 4-year or above",1119,1466,2585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
215123005,Philadelphia College of Osteopathic Medicine,Lancaster Healthcare Center,PA,"Private nonprofit, 4-year or above",1119,1466,2585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
215123006,Philadelphia College of Osteopathic Medicine,Cambria Healthcare Center,PA,"Private nonprofit, 4-year or above",1119,1466,2585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
215132001,University of the Sciences,University of the Sciences in Philadelphia,PA,"Private nonprofit, 4-year or above",1069,1680,2749,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
215239001,Community College of Philadelphia,Spring Garden Street (Main) Campus,PA,"Public, 2-year",6983,11937,18920,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,33,0,1,1,1,1
215239002,Community College of Philadelphia,Northeast Regional Center,PA,"Public, 2-year",6983,11937,18920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
215239003,Community College of Philadelphia,Northwest Regional Center,PA,"Public, 2-year",6983,11937,18920,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1
215239004,Community College of Philadelphia,West Philadelphia Regional Center,PA,"Public, 2-year",6983,11937,18920,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
215266001,University of Pittsburgh-Bradford,Bradford Campus,PA,"Public, 4-year or above",688,830,1518,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,23,0,0,1,1,1
215275001,University of Pittsburgh-Greensburg,University of Pittsburgh at Greensburg,PA,"Public, 4-year or above",868,855,1723,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,2,0,0,4,1,0,0,1,1,1
215284001,University of Pittsburgh-Johnstown,University of Pittsburgh at Johnstown,PA,"Public, 4-year or above",1588,1344,2932,0,0,2,0,0,1,2,0,0,0,0,4,0,0,7,1,0,0,0,0,0,0,2,0,2,0,0,1,1,1
215293001,University of Pittsburgh-Pittsburgh Campus,Main Campus,PA,"Public, 4-year or above",13993,14776,28769,0,0,7,0,2,2,46,0,0,0,0,4,0,5,3,25,2,0,0,0,8,0,1,5,14,0,4,1,1,1
215309001,University of Pittsburgh-Titusville,Titusville Campus,PA,"Public, 2-year",135,253,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,1,1,1
215336001,Beaver Falls Beauty Academy,Beaver Falls Beauty Academy,PA,"Private for-profit, less-than 2-year",0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
215381001,Pittsburgh Institute of Aeronautics,Main Campus,PA,"Private nonprofit, 2-year",302,22,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
215381002,Pittsburgh Institute of Aeronautics,Youngstown Warren Campus,OH,"Private nonprofit, 2-year",302,22,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
215390001,Pittsburgh Institute of Mortuary Science Inc,Main Campus,PA,"Private nonprofit, 2-year",102,111,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
215415001,Pittsburgh Technical Institute,Main Campus,PA,"Private for-profit, 2-year",1026,765,1791,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
215415003,Pittsburgh Technical Institute,Regional Learning Center,PA,"Private for-profit, 2-year",1026,765,1791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
215424001,Pittsburgh Theological Seminary,Pittsburgh Theological Seminary,PA,"Private nonprofit, 4-year or above",175,101,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
215433001,Prism Career Institute,Main Campus,PA,"Private for-profit, 2-year",47,333,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
215442001,Point Park University,Main Campus,PA,"Private nonprofit, 4-year or above",1603,2224,3827,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,1,1,1
215479001,Joseph F. McCloskey School of Nursing at Schuylkill Health,Main Campus,PA,"Private nonprofit, 2-year",9,52,61,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1
215530001,The Salon Professional Academy,Main Campus,PA,"Private for-profit, less-than 2-year",1,40,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
215585001,Reading Area Community College,Main Campus,PA,"Public, 2-year",1774,3017,4791,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1
215585002,Reading Area Community College,Gateway,PA,"Public, 2-year",1774,3017,4791,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
215594001,The Reading Hospital School of Health Sciences,Main Campus,PA,"Private nonprofit, 2-year",74,357,431,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1
215619001,Reconstructionist Rabbinical College,Main Campus,PA,"Private nonprofit, 4-year or above",16,38,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
215628001,Reformed Presbyterian Theological Seminary,Main Campus,PA,"Private nonprofit, 4-year or above",81,12,93,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
215637001,The Restaurant School at Walnut Hill College,Main Campus,PA,"Private for-profit, 4-year or above",162,214,376,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,1,1
215646001,Kaplan Career Institute-Broomall,Main Campus,PA,"Private for-profit, 2-year",285,274,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
215655001,Robert Morris University,Main Campus,PA,"Private nonprofit, 4-year or above",2728,2453,5181,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,1,1,1
